word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
vitamine,ijzer,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
auto,fabriek,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,ongelijk
verdrag,overeenkomst,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,zeer gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,zeer gelijk,zeer gelijk
hoofdstuk,keuze,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,neutraal,ongelijk
rekenkunde,ritme,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,neutraal,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk
winnaar,aanwezigheid,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,gelijk,zeer ongelijk,ongelijk
geloof,bloem,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
winnaar,doel,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,zeer ongelijk
truc,maat,neutraal,ongelijk,neutraal,ongelijk,gelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,gelijk,neutraal,neutraal
keuze,neiging,ongelijk,ongelijk,neutraal,ongelijk,gelijk,zeer ongelijk,ongelijk,neutraal,ongelijk,neutraal,ongelijk,gelijk,neutraal,ongelijk,gelijk
volkslied,verovering,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,neutraal,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
uithoudingsvermogen,muziekgroep,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
gevangenis,keuze,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
conditie,jongen,neutraal,ongelijk,gelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,gelijk,neutraal,gelijk,gelijk,zeer gelijk,zeer ongelijk,ongelijk
bloem,volharding,zeer ongelijk,gelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
gat,overeenkomst,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,neutraal,zeer ongelijk
dokter,temperament,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
broederschap,deur,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk
taak,vrouw,ongelijk,ongelijk,zeer ongelijk,gelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk
broederschap,honkbal,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,gelijk,zeer ongelijk,zeer gelijk,zeer ongelijk,ongelijk
cent,maat,neutraal,ongelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,ongelijk,ongelijk,neutraal,ongelijk,gelijk,ongelijk,neutraal,gelijk
aanwezigheid,deur,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk
muis,beheer,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer gelijk,ongelijk,neutraal,ongelijk,neutraal,ongelijk,ongelijk,neutraal,ongelijk,zeer ongelijk
taak,snelweg,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
likeur,eeuw,ongelijk,neutraal,neutraal,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,neutraal,zeer ongelijk,neutraal,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
taak,rietje,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk
eiland,taak,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
nacht,hoofdstuk,ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
vervuiling,president,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
pistool,truc,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
bad,truc,gelijk,neutraal,gelijk,ongelijk,gelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,neutraal,gelijk,neutraal,ongelijk,gelijk
dieet,appel,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk
cent,vrouw,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,gelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk
hoofdstuk,staart,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,neutraal,neutraal,ongelijk,gelijk,ongelijk,ongelijk
cursus,buik,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk
volkslied,rietje,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
tandarts,kolonel,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
echtgenote,rietje,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk
gat,vrouw,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
student,president,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
bad,vrouw,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
mensen,cent,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,neutraal,zeer ongelijk
formule,logaritme,ongelijk,zeer gelijk,ongelijk,gelijk,gelijk,ongelijk,gelijk,ongelijk,gelijk,neutraal,gelijk,zeer ongelijk,gelijk,neutraal,zeer ongelijk
vrouw,bont,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,gelijk,ongelijk
appel,zonneschijn,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
pistool,dageraad,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
maaltijd,staart,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
camera,president,zeer ongelijk,zeer gelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
likeur,muziekgroep,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
buik,ader,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
pistool,bont,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,zeer ongelijk,ongelijk,ongelijk,ongelijk
bank,honkbal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
arbeider,camera,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk
dek,muis,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk
rijst,jongen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
mensen,pistool,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk
klif,staart,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
enkel,raam,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
prinses,eiland,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
container,muis,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
wagen,container,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
mensen,ballon,neutraal,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,neutraal,ongelijk
dollar,mensen,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
bad,ballon,ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,neutraal,ongelijk,ongelijk,neutraal,ongelijk,neutraal
buik,slaapkamer,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,neutraal,neutraal
fiets,slaapkamer,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal
boomstam,bad,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
kom,staart,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,neutraal,zeer ongelijk,ongelijk
gaan,toestaan,ongelijk,neutraal,ongelijk,neutraal,neutraal,neutraal,neutraal,ongelijk,neutraal,neutraal,neutraal,neutraal,neutraal,neutraal,gelijk
nemen,stelen,ongelijk,neutraal,neutraal,ongelijk,neutraal,neutraal,gelijk,ongelijk,neutraal,neutraal,neutraal,neutraal,ongelijk,ongelijk,ongelijk
luisteren,horen,gelijk,gelijk,zeer gelijk,zeer gelijk,zeer gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
denken,rationaliseren,zeer gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
plaatsvinden,voorkomen,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,neutraal,ongelijk,neutraal,neutraal,gelijk,ongelijk,gelijk,ongelijk
voorbijgaan,verdwijnen,ongelijk,gelijk,neutraal,neutraal,gelijk,neutraal,gelijk,neutraal,ongelijk,gelijk,neutraal,gelijk,ongelijk,gelijk,gelijk
vermenigvuldigen,delen,gelijk,ongelijk,zeer ongelijk,zeer gelijk,zeer ongelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,ongelijk,neutraal,gelijk
pleiten,bedelen,ongelijk,gelijk,neutraal,ongelijk,gelijk,gelijk,gelijk,neutraal,ongelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,neutraal
beginnen,ontstaan,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
beschermen,verdedigen,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
doden,vernietigen,gelijk,gelijk,zeer gelijk,zeer gelijk,zeer gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
creëren,maken,gelijk,gelijk,zeer gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
accepteren,weigeren,ongelijk,ongelijk,neutraal,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,gelijk,gelijk,neutraal,gelijk,ongelijk,ongelijk,ongelijk
negeren,vermijden,gelijk,gelijk,zeer gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
dragen,brengen,ongelijk,gelijk,zeer gelijk,ongelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,ongelijk
vertrekken,binnenkomen,gelijk,neutraal,ongelijk,ongelijk,gelijk,neutraal,gelijk,ongelijk,gelijk,gelijk,neutraal,gelijk,ongelijk,neutraal,ongelijk
kiezen,stemmenop,neutraal,ongelijk,neutraal,ongelijk,ongelijk,neutraal,ongelijk,zeer ongelijk,neutraal,ongelijk,neutraal,zeer gelijk,ongelijk,ongelijk,gelijk
verliezen,falen,zeer gelijk,gelijk,zeer gelijk,neutrall,neutraal,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk
aanmoedigen,ontmoedigen,ongelijk,gelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,ongelijk
bereiken,volbrengen,gelijk,neutraal,zeer gelijk,ongelijk,ongelijk,gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk
maken,opbouwen,neutraal,gelijk,zeer gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,zeer gelijk,gelijk
luisteren,gehoorzamen,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,zeer ongelijk,gelijk,gelijk,gelijk,zeer gelijk,neutraal,ongelijk,ongelijk
delen,melden,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,ongelijk,gelijk,gelijk,gelijk,zeer gelijk,ongelijk,ongelijk,ongelijk
ontvangen,geven,gelijk,gelijk,neutraal,ongelijk,neutraal,gelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,neutraal,gelijk
lenen,smeken,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
nemen,verkrijgen,neutraal,ongelijk,ongelijk,gelijk,neutraal,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk
adviseren,aanbevelen,zeer gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
imiteren,uitbeelden,gelijk,neutraal,gelijk,ongelijk,gelijk,neutraal,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,gelijk,neutraal,gelijk,zeer gelijk
winnen,slagen,gelijk,gelijk,zelr ongelijk,ongelijk,neutraal,gelijk,gelijk,ongelijk,zeer gelijk,neutraal,neutraal,ongelijk,ongelijk,ongelijk,neutraal
denken,besluiten,neutraal,ongelijk,ongelijk,gelijk,zeer gelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,gelijk,gelijk,gelijk,neutraal,ongelijk
groeten,ontmoeten,gelijk,gelijk,ongelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,ongelijk,gelijk,neutraal,gelijk,gelijk
akkoordgaan,argumenteren,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
genieten,vermaken,gelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,gelijk,zeer ongelijk,gelijk,ongelijk,ongelijk,ongelijk,neutraal,gelijk,zeer gelijk
vernietigen,maken,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer gelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
redden,beschermen,gelijk,ongelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk
geven,lenen,ongelijk,zeer ongelijk,neutraal,zeer ongelijk,ongelijk,zeer ongelijk,neutraal,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
begrijpen,weten,gelijk,gelijk,ongelijk,gelijk,gelijk,neutraal,gelijk,zeer gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
nemen,ontvangen,ongelijk,gelijk,ongelijk,ongelijk,neutraal,ongelijk,zeer gelijk,ongelijk,gelijk,ongelijk,gelijk,zeer gelijk,ongelijk,ongelijk,neutraal
accepteren,erkennen,gelijk,ongelijk,zeer gelijk,gelijk,zeer gelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer gelijk,gelijk,ongelijk,ongelijk,ongelijk,gelijk
beslissen,kiezen,zeer gelijk,ongelijk,gelijk,gelijk,zeer gelijk,ongelijk,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
accepteren,geloven,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk
houden,bezitten,gelijk,gelijk,ongelijk,gelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk
rondzwerven,dwalen,gelijk,gelijk,gelijk,zeer gelijk,zeer gelijk,neutraal,gelijk,zeer gelijk,ongelijk,gelijk,ongelijk,gelijk,zeer gelijk,gelijk,gelijk
slagen,falen,ongelijk,neutraal,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
besteden,redden,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk
vertrekken,gaan,gelijk,gelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,gelijk,ongelijk,gelijk,gelijk
komen,bijwonen,ongelijk,gelijk,ongelijk,ongelijk,neutraal,neutraal,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,gelijk,neutraal,neutraal,zeer ongelijk
weten,geloven,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,gelijk,ongelijk
verzamelen,ontmoeten,ongelijk,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk
maken,verdienen,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk
vergeten,negeren,zeer gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk,ongelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk,zeer gelijk,gelijk,gelijk
vermenigvuldigen,toevoegen,gelijk,gelijk,gelijk,ongelijk,ongelijk,gelijk,gelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,gelijk,neutraal
krimpen,groeien,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk
aankomen,komen,gelijk,gelijk,ongelijk,ongelijk,gelijk,gelijk,gelijk,gelijk,gelijk,ongelijk,gelijk,zeer gelijk,ongelijk,gelijk,gelijk
slagen,proberen,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk
accepteren,ontkennen,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer gelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
aankomen,vertrekken,zeer ongelijk,ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,ongelijk,zeer ongelijk,zeer ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,zeer ongelijk
akkoordgaan,afwijken,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk
sturen,ontvangen,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk,zeer ongelijk,ongelijk
winnen,domineren,neutraal,neutraal,gelijk,gelijk,gelijk,gelijk,gelijk,neutraal,neutraal,gelijk,neutraal,ongelijk,gelijk,zeer gelijk,ongelijk
toevoegen,verdelen,neutraal,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,ongelijk,gelijk,ongelijk,ongelijk,neutraal,ongelijk,ongelijk,ongelijk
doden,wurgen,zeer ongelijk,zeer ongelijk,zeer ongelijk,zeer ongelijk,gelijk,zeer ongelijk,zeer gelijk,zeer ongelijk,zeer ongelijk,zeer gelijk,zeer ongelijk,zeer gelijk,zeer gelijk,ongelijk,zeer ongelijk
verwerven,krijgen,gelijk,gelijk,gelijk,neutraal,gelijk,neutraal,zeer gelijk,gelijk,neutraal,gelijk,gelijk,gelijk,gelijk,zeer gelijk,gelijk
